,term_name,rank,p_value,z_score,combined_score,adj_p_value,genes,n_genes,db,significant,sample_id,direction
29057,camk2d,206,0.35431787555724403,1.1487222962334989,1.1918692421367467,0.5211568752128395,"ALDH1A3,DENND1C,DOCK7,FRMD4A,NFIX,NKD2,NTHL1,PPP1R13L,PTGFRN,PTPN22,RET,TBC1D4,TCEA1",13,The_Kinase_Library_2023,False,GVD_Late,both
29058,lats2,207,0.3579225031916207,1.1454106280193237,1.176839306895125,0.5239155481500536,"CDKN1A,DOCK7,FRMD4A,GAS7,JAG1,KANK1,NFIX,NKD2,PDLIM2,RET,TCOF1,TNFAIP3,UPF3A",13,The_Kinase_Library_2023,False,GVD_Late,both
29059,cdk10,208,0.3747105821297248,1.1371599402092676,1.1162377119784808,0.5458524345447433,"BBC3,DNMBP,DPYSL3,IFI16,MMP14,MYC,NFIX,PPP1R13L,SH3PXD2B,SOBP,SORBS3,WDFY4",12,The_Kinase_Library_2023,False,GVD_Late,both
29060,ck1a2,209,0.39106424708017895,1.1106416577769191,1.0427630355068047,0.5662230201246431,"ACOT7,ARRB1,DOCK7,GOLGA8Q,KANK1,NCF1,NFIX,PHKA1,SENP6,SH3PXD2B,SLK,STEAP3,STK32C,TBC1D4",14,The_Kinase_Library_2023,False,GVD_Late,both
29061,jnk1,210,0.3924317961259903,1.1148437959639936,1.0428165529427742,0.5662230201246431,"AHRR,DBN1,DNMBP,IFI16,JUND,MARCKSL1,NCF1,NFIX,NR2F1,PACSIN3,SORBS3,SUPV3L1,TRIM16",13,The_Kinase_Library_2023,False,GVD_Late,both
29062,pink1,211,0.3979137259883544,1.1101605531466072,1.0230352262828022,0.5714116539074473,"CDKN1A,DPYSL3,FRMD4A,MAP3K20,NCS1,PHKA1,PLEKHO1,PRDX2,PTEN,SENP6,SLK,SNX9,SRPK3",13,The_Kinase_Library_2023,False,GVD_Late,both
29063,rock1,212,0.4015131976270777,1.0976975295681992,1.001665324347671,0.5736362662178331,"APOBEC3B,APOBEC3G,BATF,CDC42EP1,CDKN1A,CHN2,GAS7,IFI16,KANK1,MYOF,NCF1,PRKACB,PTPN22,SLC27A2,TBC1D4",15,The_Kinase_Library_2023,False,GVD_Late,both
29064,fam20c,213,0.4032492564501599,1.1113450292397662,1.0093240066188172,0.5736362662178331,"ARHGAP44,DNAJC1,HMGA2,MARCKSL1,MATK,MYC,PACSIN3,PHKA1,RET,SLK,TCOF1,TRIM16",12,The_Kinase_Library_2023,False,GVD_Late,both
29065,tgfbr2,214,0.4125584786782362,1.0978550724637681,0.9720159782522106,0.582716257931302,"CTTN,DNMBP,EPB41L3,KSR1,MAP3K20,MYOF,PACSIN3,PHKA1,PPP1R13L,RET,SLC16A1,SLK,TCOF1",13,The_Kinase_Library_2023,False,GVD_Late,both
29066,plk1,215,0.41439103728993665,1.096335321021247,0.9658113566592244,0.582716257931302,"APBB1IP,DNAJC1,DOCK9,FERMT1,FLT3,KANK1,MAP3K20,NCF1,PACSIN3,PPA1,PRKACB,SEPHS1,SH3PXD2B",13,The_Kinase_Library_2023,False,GVD_Late,both
29067,mst4,216,0.4177576981036383,1.0817156537540742,0.9441794935703774,0.582716257931302,"ARRB1,DENND1C,GAS7,HOXA9,IFI16,IL16,MARCKSL1,NCF1,PIK3AP1,PPP1R13L,PTPN22,RET,SLK,STK39,TCOF1,TRIM22",16,The_Kinase_Library_2023,False,GVD_Late,both
29068,ick,217,0.41852678980314717,1.0980346820809248,0.9564039947950016,0.582716257931302,"DNMBP,IKZF2,KSR1,NCF1,NFIX,PACSIN3,PDLIM2,PPP1R13L,SOBP,TFAM,USP28,WDFY4",12,The_Kinase_Library_2023,False,GVD_Late,both
29070,sgk1,219,0.42454386287492435,1.0837531382812884,0.9284946097651513,0.5873826047995528,"APOBEC3B,CDKN1A,GAS7,IFI16,KANK1,NCF1,PPP1R13L,SLC27A2,SLK,SOBP,STK32C,TBC1D4,TCOF1,TFEB",14,The_Kinase_Library_2023,False,GVD_Late,both
29071,mok,220,0.4280816168981392,1.08987087517934,0.9246915797585492,0.5895851360006189,"BBC3,CDC42EP1,DNMBP,EPHB4,FLT3,KSR1,MMP14,NFIX,PDLIM2,PPP1R13L,SOBP,TFAM",12,The_Kinase_Library_2023,False,GVD_Late,both
29072,erk2,221,0.4338140178163352,1.0850285714285715,0.9061500744328553,0.5947766850604053,"BBC3,BCL11A,DNMBP,FRMD4A,JUND,MYC,PPP1R13L,SENP6,SEPHS1,SORBS3,TBC1D4,WDFY4",12,The_Kinase_Library_2023,False,GVD_Late,both
29073,mastl,222,0.4363941271187355,1.0784090261553365,0.8942269906941375,0.5956190113377335,"ACOT7,AKT3,ATP8B4,CD99,CORO1C,DOCK7,FRMD4A,MAP3K20,PCK2,PPP1R13L,RUNX2,RUNX3,SNX9",13,The_Kinase_Library_2023,False,GVD_Late,both
29074,cdk4,223,0.44336339431816507,1.0770496453900709,0.8760350685841592,0.6002192976302971,"BBC3,BCL11A,DPYSL3,EPB41L3,FRMD4A,JUND,MMP14,MYC,NFIX,PPP1R13L,SH2D4A,SORBS3",12,The_Kinase_Library_2023,False,GVD_Late,both
29075,pim1,224,0.44372647745606125,1.0725582449974491,0.8715039286828322,0.6002192976302971,"APOBR,CDKN1A,CLIC6,DNAJC1,DOCK7,GAS7,IFI16,KANK1,KSR1,PHKA1,PPP1R13L,TBC1D4,TCOF1",13,The_Kinase_Library_2023,False,GVD_Late,both
29076,ck1g2,225,0.4567137443486811,1.0660674157303371,0.8354753965767436,0.6150411757228905,"APOBR,DNAJC1,DOCK7,DOCK9,FTH1,IFI16,MYOF,PACSIN3,SENP6,SLC16A1,SLK,TCOF1",12,The_Kinase_Library_2023,False,GVD_Late,both
29077,dcamkl1,226,0.46933350983754835,1.0525524689639816,0.7961945314479963,0.6264671959505601,"APOBEC3B,CDKN1A,CTTN,GAS7,IFI16,IL16,KANK1,PPP1R13L,RAB18,RUNX2,RUNX3,STK32C,TBC1D4",13,The_Kinase_Library_2023,False,GVD_Late,both
29078,nek6,227,0.46933350983754835,1.0525524689639816,0.7961945314479963,0.6264671959505601,"APBB1IP,ATF4,BCL11A,CTTN,DNMT3A,DOCK9,PACSIN3,PDLIM2,SEPHS1,SLK,SORBS3,TCOF1,USP28",13,The_Kinase_Library_2023,False,GVD_Late,both
29079,ulk1,228,0.48026332335863386,1.044196453234628,0.7658353303936423,0.6286014576041035,"CTTN,DNMBP,DOCK7,DOCK9,GPRC5C,JUND,LAIR1,MAP3K20,MYC,PMVK,PODXL,SENP6,SEPHS1",13,The_Kinase_Library_2023,False,GVD_Late,both
29080,rsk4,229,0.4820814638861905,1.0428161553740896,0.760882639390258,0.6286014576041035,"CDKN1A,DOCK7,GAS7,IFI16,KANK1,NCF1,NFIX,NKD2,PPP1R13L,PTGFRN,RET,TBC1D4,TCOF1",13,The_Kinase_Library_2023,False,GVD_Late,both
29081,bmpr1b,230,0.482600533033437,1.0486663359440378,0.7640226600376397,0.6286014576041035,"DNAJC1,HCK,IL16,ITGAL,PACSIN3,RET,SENP6,SH3PXD2B,SLK,TCOF1,VAT1L",11,The_Kinase_Library_2023,False,GVD_Late,both
29082,srpk3,231,0.482600533033437,1.0486663359440378,0.7640226600376397,0.6286014576041035,"CLIC6,HMX3,MMP14,PHKA1,PIK3AP1,PLEKHO1,PPP1R13L,RFTN1,RUNX3,SH2D4A,SOBP",11,The_Kinase_Library_2023,False,GVD_Late,both
29084,lats1,233,0.48389851089081903,1.0414393563674436,0.7559600859138187,0.6286014576041035,"ARHGAP44,CTTN,FRMD4A,GAS7,LPP,MYOF,NKD2,PODXL,PPP1R13L,RET,SLC27A2,TBC1D4,TNFAIP3",13,The_Kinase_Library_2023,False,GVD_Late,both
29085,rsk3,234,0.48571442907142903,1.0400660429279032,0.7510674910492161,0.6286014576041035,"CLIC6,GAS7,KANK1,KSR1,NCF1,PPP1R13L,PTGFRN,RET,SDC2,STK32C,TBC1D4,TCOF1,ZNF512B",13,The_Kinase_Library_2023,False,GVD_Late,both
29086,hunk,235,0.4875291832903113,1.038696201835871,0.7462046769774903,0.6286014576041035,"ATP8B4,CDKN1A,DOCK7,FLT3,INPP5F,KANK1,MAP3K20,MARCKSL1,MYC,MYOF,NKD2,PDLIM1,PLEKHO1",13,The_Kinase_Library_2023,False,GVD_Late,both
29087,pkcd,236,0.49334494395012135,1.0303030303030303,0.7279571711693947,0.6334047373596896,"ARRB1,CDKN1A,CHN2,DENND1C,GAS7,HOXA9,IFI16,KANK1,MARCKSL1,NCF1,PIK3AP1,PPP1R13L,PTPN22,STK39,TBC1D4",15,The_Kinase_Library_2023,False,GVD_Late,both
29088,tgfbr1,237,0.4983580339804641,1.0357279015304177,0.7213187318229094,0.6345065944630589,"ATAD1,DNAJC1,HMX3,IFI16,NCF1,PACSIN3,SENP6,SLK,STK39,TCOF1,VAT1L",11,The_Kinase_Library_2023,False,GVD_Late,both
29089,camk1d,238,0.49839131842312884,1.0305493426436092,0.7176433680601647,0.6345065944630589,"ALDH1A3,APOBEC3B,APOBEC3G,CDC42EP1,CDKN1A,KANK1,KSR1,PPP1R13L,RAB18,SLK,TBC1D4,TCOF1,TP53I11",13,The_Kinase_Library_2023,False,GVD_Late,both
29091,cdkl5,240,0.5208062814021404,1.015656836461126,0.6625912890864231,0.6548515714199681,"ACOT7,DNMBP,KANK1,MMP14,NFIX,PDLIM2,PPP1R13L,TBC1D4,TCOF1,TFAM,USP28,ZNF512B",12,The_Kinase_Library_2023,False,GVD_Late,both
29092,ndr2,241,0.5226628944355447,1.014243641231593,0.6580601231803959,0.6548515714199681,"CDKN1A,DOCK7,FRMD4A,GAS7,KANK1,NFIX,NKD2,PDLIM2,RET,TCOF1,TNFAIP3,UPF3A",12,The_Kinase_Library_2023,False,GVD_Late,both
29093,pkacg,242,0.523527162564259,1.0120087921513965,0.6549380499002055,0.6548515714199681,"CDKN1A,GAS7,IFI16,KANK1,MARCKSL1,NCF1,NKD2,PPP1R13L,RAB18,RET,STK32C,TCOF1,UPF3A",13,The_Kinase_Library_2023,False,GVD_Late,both
29094,mos,243,0.5275709711403173,1.0122817043286227,0.6473256847953646,0.6548515714199681,"ATF4,CDC42EP1,CTTN,DNMBP,LPP,MYC,NTHL1,RNF135,SENP6,TCOF1,ZNF512B",11,The_Kinase_Library_2023,False,GVD_Late,both
29095,camk1b,244,0.5288688961280441,1.0081187907274864,0.6421865003768913,0.6548515714199681,"ALDH1A3,APOBEC3B,APOBEC3G,CDKN1A,GAS7,IFI16,IKZF2,KANK1,NCF1,PPP1R13L,SLK,TCOF1,ZNF512B",13,The_Kinase_Library_2023,False,GVD_Late,both
29096,cdk2,245,0.529500445537598,1.0107550281207232,0.6426595481758516,0.6548515714199681,"APOBR,BARX1,CD300LF,GAS7,ICAM1,INPP5F,PPA1,PPP1R13L,SCLY,SUV39H2,TCOF1",11,The_Kinase_Library_2023,False,GVD_Late,both
29097,tssk2,246,0.5377322282561547,1.00169878430748,0.6214484762610614,0.6623287201691662,"APOBEC3B,C15ORF39,CDC42EP1,CHN2,INPP5F,MAP3K20,MYOF,PPP1R13L,RAB18,SH3PXD2B,TBC1D4,TFAM,TP53I11",13,The_Kinase_Library_2023,False,GVD_Late,both
29098,grk1,247,0.5448437209970756,0.9986997777193528,0.6064667077637571,0.6683710423567364,"CDC42EP1,ERH,FLT3,HMGN3,IFI16,KSR1,MARCKSL1,SENP6,TCOF1,VAT1L,ZNF579",11,The_Kinase_Library_2023,False,GVD_Late,both
29099,grk5,248,0.5543441074116072,0.9913051732320836,0.5848399686186696,0.6772833247811169,"FLT3,JAG1,KSR1,PIK3AP1,PTEN,RET,SENP6,TCOF1,USP28,VAT1L,ZNF579",11,The_Kinase_Library_2023,False,GVD_Late,both
29100,prkx,249,0.5611211592780672,0.9854166666666667,0.569391907863981,0.6808339099326923,"CDKN1A,GAS7,IFI16,KANK1,LPP,NFIX,NKD2,PPP1R13L,RET,TCEA1,TCOF1,UPF3A",12,The_Kinase_Library_2023,False,GVD_Late,both
29101,akt3,250,0.56399112670992,0.9829006360129288,0.562923668044236,0.6808339099326923,"APOBEC3B,CDKN1A,CHN2,GAS7,IFI16,KANK1,MARCKSL1,NCF1,PPP1R13L,SLK,STK32C,TBC1D4,TCOF1",13,The_Kinase_Library_2023,False,GVD_Late,both
29102,rock2,251,0.56399112670992,0.9829006360129288,0.562923668044236,0.6808339099326923,"APOBEC3B,CDC42EP1,CDKN1A,CTTN,GAS7,IFI16,KANK1,MYOF,NCF1,PRKACB,SLC27A2,TBC1D4,TCOF1",13,The_Kinase_Library_2023,False,GVD_Late,both
29103,clk3,252,0.5668049677545404,0.9823399558498896,0.5577136930575538,0.6815154969429592,"C15ORF39,CDC42EP1,CLIC6,HMGN3,PALM,PLEKHO1,PPP1R13L,RFTN1,RRAS2,SOBP",10,The_Kinase_Library_2023,False,GVD_Late,both
29104,clk1,253,0.5768351783398118,0.9739818582253911,0.5358835581324214,0.6908342254425414,"CHN2,CLIC6,HMGN3,KANK1,MMP14,NCF1,PIK3AP1,PPP1R13L,RUNX2,SOBP,TCOF1",11,The_Kinase_Library_2023,False,GVD_Late,both
29105,p90rsk,254,0.5807993009491386,0.9709370988446726,0.5275586911752013,0.692843260581059,"CDKN1A,DOCK7,GAS7,KANK1,NCF1,NKD2,PPP1R13L,PTGFRN,RET,TBC1D4,TCOF1,ZNF512B",12,The_Kinase_Library_2023,False,GVD_Late,both
29106,dstyk,255,0.586067011122074,0.9669349495174152,0.5166537869419218,0.6938539545119046,"APBB1IP,APOBR,DNAJC1,DOCK9,MYOF,PACSIN3,SEPHS1,SH2D4A,SLK,SNAP25,TCEA1",11,The_Kinase_Library_2023,False,GVD_Late,both
29107,clk2,256,0.5862264434159986,0.9667655304107585,0.5163003018718697,0.6938539545119046,"CLIC6,DPYSL3,HMGN3,MMP14,NDUFA7,NKD2,PALM,PPP1R13L,RFTN1,SOBP",10,The_Kinase_Library_2023,False,GVD_Late,both
29108,srpk2,257,0.591977520734875,0.9621859359991911,0.50446120887769,0.6979345867029849,"CLIC6,KANK1,MMP14,PDLIM2,PHKA1,PIK3AP1,PPP1R13L,RFTN1,SH2D4A,SOBP",10,The_Kinase_Library_2023,False,GVD_Late,both
29109,pkaca,258,0.603572587211741,0.9543434343434344,0.481837472262771,0.7067073904899123,"CDKN1A,CLIC6,GAS7,KANK1,LPP,NCF1,NKD2,PPP1R13L,RET,STK32C,TCOF1,TFEB",12,The_Kinase_Library_2023,False,GVD_Late,both
29110,grk6,259,0.6052536724694375,0.9516616314199395,0.4778365525077495,0.7067073904899123,"ARHGAP44,ARRB1,CDC42EP1,DBN1,DNAJC1,JAG1,RET,SENP6,TCOF1,ZNF579",10,The_Kinase_Library_2023,False,GVD_Late,both
29111,aurb,260,0.6070262881095996,0.95183879093199,0.47514191508290143,0.7067073904899123,"CDKN1A,CHN2,CLIC6,DOCK7,GAS7,KANK1,KSR1,PHLDA3,PPP1R13L,RET,SH2D4A,TRIM22",12,The_Kinase_Library_2023,False,GVD_Late,both
29112,pim2,261,0.6087479502239839,0.9505911949685535,0.47182686338771,0.7067073904899123,"CDKN1A,CLIC6,GAS7,IFI16,KANK1,MMP14,MVP,PHKA1,PLEKHO1,TBC1D4,TCOF1,ZNF512B",12,The_Kinase_Library_2023,False,GVD_Late,both
29114,p70s6kb,263,0.6424181139360311,0.926282208588957,0.4098946232149345,0.7401242909605225,"CDKN1A,CLIC6,GAS7,IFI16,KANK1,MARCKSL1,NCF1,PIK3AP1,PLEKHO1,TBC1D4,TCOF1,ZNF512B",12,The_Kinase_Library_2023,False,GVD_Late,both
29115,ck2a1,264,0.6455748719443428,0.9199876069865613,0.4025995346616871,0.7409438871179389,"DNAJC1,EPB41L3,FTH1,HMX3,PACSIN3,PHF11,PTEN,STK39,TCOF1,ZBTB33",10,The_Kinase_Library_2023,False,GVD_Late,both
29117,nek7,266,0.6514296079368452,0.9176925720630612,0.39331012848881775,0.7420419970107673,"APBB1IP,CTTN,DOCK9,IL16,PACSIN3,PDLIM2,PODXL,SEPHS1,SH2D4A,STK39,USP28",11,The_Kinase_Library_2023,False,GVD_Late,both
29118,camkk2,267,0.6570683047659864,0.9157281553398058,0.38457588209068233,0.7441061427907214,"AKT3,ATF4,BAIAP2L1,BANK1,CAPG,DNMBP,DOCK7,IFI16,IL16,MVP,SLK,SORBS3",12,The_Kinase_Library_2023,False,GVD_Late,both
29119,cdkl1,268,0.6581532880129153,0.9126570183819984,0.38178032405583595,0.7441061427907214,"ATAD1,DBN1,DNMBP,DOCK7,FLT3,MMP14,NFIX,PDLIM2,PPP1R13L,TFAM,USP28",11,The_Kinase_Library_2023,False,GVD_Late,both
29120,srpk1,269,0.6725750324749438,0.8956009525003134,0.3552325959044275,0.7575845161334869,"CDC42EP1,CLIC6,KANK1,MMP14,PIK3AP1,PLEKHO1,PPP1R13L,RFTN1,SOBP",9,The_Kinase_Library_2023,False,GVD_Late,both
29121,plk2,270,0.676839645340012,0.8955491405822532,0.3495515418676604,0.757660827401898,"ARRB1,DNAJC1,FERMT1,IFI16,IKZF2,PACSIN3,PODXL,SENP6,SLC16A1,TCOF1",10,The_Kinase_Library_2023,False,GVD_Late,both
29122,eef2k,271,0.6776438423297504,0.900884109916368,0.3505641285545562,0.757660827401898,"BAIAP2L1,DNAJC1,DOCK7,HCK,HMGN3,HOXA9,IFI16,LPP,RET,RRAS2,SLK,TBC1D4",12,The_Kinase_Library_2023,False,GVD_Late,both
29123,dyrk2,272,0.6866931603365352,0.8840346534653465,0.332280092778488,0.7649559837572433,"CBX6,CDC42EP1,DBN1,DNMBP,PDLIM2,PIK3AP1,PPP1R13L,RFTN1,SOBP",9,The_Kinase_Library_2023,False,GVD_Late,both
29124,pdhk1,273,0.6938208535210911,0.8858846579776812,0.3238275960159112,0.7700649033585737,"DOCK7,DOCK9,EPHB4,FERMT1,MAP3K20,PPP1R13L,SH3PXD2B,SORBS3,TNFAIP3,TRIM9,ZNF556",11,The_Kinase_Library_2023,False,GVD_Late,both
29125,crik,274,0.7212774358096721,0.865077977335365,0.28264815822279177,0.7909582037368932,"APOBEC3B,APOBEC3G,CDKN1A,CLIC6,GAS7,KANK1,PRKACB,PTGFRN,TBC1D4,TCOF1,ZNF512B",11,The_Kinase_Library_2023,False,GVD_Late,both
29126,bmpr1a,275,0.7219450711738284,0.8550051676877218,0.2785660032098053,0.7909582037368932,"DNAJC1,IFI16,IL16,PACSIN3,RET,SENP6,SH3PXD2B,TCOF1,VAT1L",9,The_Kinase_Library_2023,False,GVD_Late,both
29127,ck1a,276,0.7221167500275784,0.859929238864193,0.27996582899619055,0.7909582037368932,"CTTN,DOCK7,DOCK9,EPHB4,MYOF,RFTN1,SLC16A1,SLK,TCOF1,TRIM9",10,The_Kinase_Library_2023,False,GVD_Late,both
29128,ck2a2,277,0.7251630505264801,0.8523363648582053,0.2739057506102517,0.7909582037368932,"DNAJC1,EPB41L3,HMX3,PACSIN3,PHF11,PTEN,STK39,TCOF1,ZBTB33",9,The_Kinase_Library_2023,False,GVD_Late,both
29129,ampka1,278,0.7256976258708128,0.8617011128116433,0.27628019994373276,0.7909582037368932,"APOBEC3B,CDKN1A,KANK1,MAP3K20,PHKA1,PPP1R13L,RAB18,SENP6,SLK,TBC1D4,TP53I11",11,The_Kinase_Library_2023,False,GVD_Late,both
29130,ttbk2,279,0.7329642766384921,0.8561288673816806,0.2659635506021649,0.7960149671020182,"CDC42EP1,CTTN,DOCK7,MAP3K20,NCF1,P2RX7,PACSIN3,PHKA1,SEPHS1,SLK,TXNIP",11,The_Kinase_Library_2023,False,GVD_Late,both
29131,ck1d,280,0.7416864216661513,0.8443040118367456,0.25230230188137726,0.8026106634458708,"CDC42EP1,CDC42EP3,DNMT3A,DOCK7,HOXA10,LPP,SLC16A1,STEAP3,TCOF1,TRIM9",10,The_Kinase_Library_2023,False,GVD_Late,both
29132,lkb1,281,0.7997025504226717,0.7963028495357498,0.17798597575530628,0.8592548680073387,"CDKN1A,CTTN,DBN1,DOCK7,HCK,IL16,NR2F1,SH3PXD2B,SORBS3,TCOF1",10,The_Kinase_Library_2023,False,GVD_Late,both
29133,pak1,282,0.7997025504226717,0.7963028495357498,0.17798597575530628,0.8592548680073387,"CDKN1A,CLIC6,DOCK7,EPB41L3,GAS7,KSR1,NCF1,STK32C,TFAM,UACA",10,The_Kinase_Library_2023,False,GVD_Late,both
29134,pak3,283,0.8033665892971249,0.7931491786904372,0.17365536843454166,0.8601416132757204,"CDKN1A,CHN2,DOCK7,EPB41L3,GAS7,NCF1,NKD2,STK32C,TFEB,ZNF512B",10,The_Kinase_Library_2023,False,GVD_Late,both
29135,dyrk1b,284,0.8119129356695095,0.768324184694866,0.16008969181341787,0.8624513772280132,"BCL11A,CBX6,DBN1,DDB2,DNMBP,PDLIM2,PPP1R13L,SOBP",8,The_Kinase_Library_2023,False,GVD_Late,both
29137,aurc,286,0.8140630161294119,0.7838304370197016,0.16124763838505618,0.8624513772280132,"CLIC6,GAS7,KANK1,KSR1,NCF1,NKD2,PHLDA3,PPP1R13L,RET,TRIM22",10,The_Kinase_Library_2023,False,GVD_Late,both
29138,cdc7,287,0.8292156936025906,0.761625959618966,0.14263348056871866,0.8754437462076131,"CDC42EP1,DNMBP,GOLGA8Q,GPRC5C,PALM,PRDX2,PRKACB,RNF135,SENP6",9,The_Kinase_Library_2023,False,GVD_Late,both
29139,dyrk3,288,0.8340058131369854,0.7469756480754124,0.13558721488789555,0.8774436159045367,"CDC42EP1,CLIC6,DBN1,MMP14,PPP1R13L,RUNX2,RUNX3,SOBP",8,The_Kinase_Library_2023,False,GVD_Late,both
29140,mek1,289,0.8465831730286484,0.7542310522442973,0.12561478860141792,0.8855709822622905,"CTTN,DNMBP,DOCK7,DOCK9,MAP3K20,MMP14,PIP4K2A,PPP1R13L,PRKACB,SELPLG",10,The_Kinase_Library_2023,False,GVD_Late,both
29141,grk3,290,0.8475761876437764,0.7333693471214694,0.12128062344891247,0.8855709822622905,"HMGA2,IFI16,NCF1,PACSIN3,SENP6,SLC16A1,TCOF1,ZNF579",8,The_Kinase_Library_2023,False,GVD_Late,both
29143,plk3,292,0.8882612899711323,0.6892992148880489,0.08167460476693543,0.9212507970565994,"ATAD1,DNAJC1,FERMT1,IFI16,IKZF2,NKD2,SENP6,TCOF1",8,The_Kinase_Library_2023,False,GVD_Late,both
29144,pak6,293,0.8908464803220582,0.6985561569855616,0.08074133279870646,0.9212507970565994,"ARRB1,DOCK7,GAS7,KSR1,PTPN22,SH2D4A,STK32C,TRIM22,WDFY4",9,The_Kinase_Library_2023,False,GVD_Late,both
29146,prpk,295,0.8980836737634752,0.6776315789473685,0.07283999883138986,0.9224384852553661,"ATF4,CTTN,DOCK7,HMGN3,JAG1,MARCKSL1,TCOF1,ZNF618",8,The_Kinase_Library_2023,False,GVD_Late,both
29147,acvr2b,296,0.9165947605065894,0.6386241989295058,0.05561766854418967,0.9363325147506142,"IL16,MYOF,PACSIN3,SENP6,STK39,TCOF1,VAT1L",7,The_Kinase_Library_2023,False,GVD_Late,both
29148,grk7,297,0.9179801168401694,0.6366925930357784,0.054487864207068595,0.9363325147506142,"CDC42EP1,HCK,IKZF2,KSR1,SENP6,TCOF1,ZNF579",7,The_Kinase_Library_2023,False,GVD_Late,both
29149,grk2,298,0.921357147866218,0.631912568306011,0.05175840092908713,0.9363325147506142,"HMGA2,IFI16,NFIX,PACSIN3,SENP6,SLC16A1,TCOF1",7,The_Kinase_Library_2023,False,GVD_Late,both
29150,acvr2a,299,0.9239716894733784,0.6281381395568574,0.049669299084341485,0.9363325147506142,"HMGA2,IL16,PACSIN3,SENP6,STK39,TCOF1,VAT1L",7,The_Kinase_Library_2023,False,GVD_Late,both
29151,pak4,300,0.927536985192009,0.638774407134653,0.04805027751678237,0.9368123550439291,"DOCK7,GAS7,NCF1,NFIX,NKD2,STK32C,TFEB,TRIM22",8,The_Kinase_Library_2023,False,GVD_Late,both
29152,pak2,301,0.9434521153319886,0.6141109882245788,0.03574719651053118,0.9497209001514703,"APOBEC3B,CDKN1A,DOCK7,EPB41L3,GAS7,NCF1,TFEB,ZNF512B",8,The_Kinase_Library_2023,False,GVD_Late,both
29153,ck1e,302,0.9603939628977549,0.5654030054644809,0.022848897022545472,0.9635740753576811,"ACOT7,APOBEC3B,DPYSL3,PTPN22,TCOF1,TFAM,TRIM9",7,The_Kinase_Library_2023,False,GVD_Late,both
29154,grk4,303,0.9858792178392779,0.44508237058561617,0.006329707333901338,0.9858792178392779,"IFI16,NKD2,SENP6,TCOF1,VAT1L",5,The_Kinase_Library_2023,False,GVD_Late,both
29155,response of eif2ak1 (hri) to heme deficiency r-hsa-9648895,1,1.8816521814314733e-06,59.69646882043576,787.0000599121005,0.0006849213940410563,"ASNS,ATF4,CEBPB,TRIB3",4,Reactome_2022,True,GV_Early,both
29156,metabolism r-hsa-1430728,2,5.298224547825239e-05,2.550090034024189,25.107048348171077,0.0048737658699972404,"ACAA2,AGK,AGMAT,AKR1B1,AKR1B10,ALDH1L1,ALDH1L2,ALDH2,ALOX5AP,ASNS,CPNE3,CPNE7,CRAT,EEF1E1,FABP3,FBP1,FDXR,GGT1,GK,GPD2,HAAO,PCK2,PHYKPL,SAMHD1,SARDH,SDC2,THEM4,TRIB3",28,Reactome_2022,True,GV_Early,both
29157,integrin cell surface interactions r-hsa-216083,3,5.797058421522731e-05,13.53415300546448,132.03344260543685,0.0048737658699972404,"ICAM1,ITGAL,ITGAX,ITGB7,THBS1",5,Reactome_2022,True,GV_Early,both
29158,detoxification of reactive oxygen species r-hsa-3299685,4,5.83182736515898e-05,21.867768595041323,213.20188893011775,0.0048737658699972404,"NCF1,PRDX1,PRDX2,SOD3",4,Reactome_2022,True,GV_Early,both
29159,costimulation by cd28 family r-hsa-388841,5,6.694733337908297e-05,13.103174603174603,125.94252957777593,0.0048737658699972404,"HLA-DRA,HLA-DRB1,HLA-DRB3,THEM4,TRIB3",5,Reactome_2022,True,GV_Early,both
29160,translocation of zap-70 to immunological synapse r-hsa-202430,6,0.00015200872914051107,34.88466042154567,306.6910250785712,0.009221862901191005,"HLA-DRA,HLA-DRB1,HLA-DRB3",3,Reactome_2022,True,GV_Early,both
29161,metabolism of lipids r-hsa-556833,7,0.00019621931917660298,3.36517854902256,28.726098096159603,0.010166558905649601,"ACAA2,AGK,AKR1B1,ALOX5AP,CPNE3,CPNE7,CRAT,FABP3,FDXR,GGT1,GK,GPD2,THEM4,TRIB3",14,Reactome_2022,True,GV_Early,both
29162,interferon gamma signaling r-hsa-877300,8,0.00024013654673371587,9.816964285714286,81.81755344132971,0.010166558905649601,"GBP2,HLA-DRA,HLA-DRB1,HLA-DRB3,ICAM1",5,Reactome_2022,True,GV_Early,both
29163,phosphorylation of cd3 and tcr zeta chains r-hsa-202427,9,0.0002513709619528748,28.72420443587271,238.08288863096325,0.010166558905649601,"HLA-DRA,HLA-DRB1,HLA-DRB3",3,Reactome_2022,True,GV_Early,both
29164,pd-1 signaling r-hsa-389948,10,0.00029193070823426527,27.12704918032787,220.78689280656235,0.010626277779727255,"HLA-DRA,HLA-DRB1,HLA-DRB3",3,Reactome_2022,True,GV_Early,both
29165,transcriptional regulation by runx3 r-hsa-8878159,11,0.0003253655784621087,9.159722222222221,73.55770943177897,0.01076664277820069,"CDKN1A,ITGAL,MAML3,RUNX3,TEAD3",5,Reactome_2022,True,GV_Early,both
